,0,1,2,3,4,5,6,7,8,9
93,0.528539,0.593288,0.369175,0.402514,0.769857,0.388623,0.705987,0.137899,0.906515,0.009713
94,0.018903,0.137435,0.023862,0.581174,0.463855,0.975802,0.483379,0.850492,0.455678,0.077513
95,0.012403,0.048026,0.357219,0.524597,0.468992,0.326248,0.567099,0.63302,0.957351,0.344663
96,0.738778,0.809654,0.505328,0.678894,0.86966,0.380847,0.342909,0.354469,0.299059,0.218645
97,0.969584,0.601013,0.491336,0.691129,0.779674,0.455178,0.818893,0.334475,0.826953,0.930772
98,0.771613,0.094708,0.176051,0.17986,0.227,0.482003,0.478487,0.726618,0.966958,0.281373
99,0.555341,0.726705,0.799537,0.618067,0.128381,0.639666,0.007921,0.602242,0.79516,0.646996
100,0.695611,0.634204,0.557765,0.949904,0.169453,0.907852,0.752819,0.81447,0.54219,0.95362
101,0.437522,0.945186,0.518192,0.886044,0.733412,0.730454,0.986361,0.099279,0.401993,0.550182
102,0.332674,0.893327,0.535419,0.2725,0.769285,0.532888,0.632451,0.843913,0.582733,0.691545
103,0.778312,0.78231,0.368115,0.835894,0.925674,0.500829,0.044605,0.403081,0.620431,0.978118
104,0.452959,0.631313,0.725162,0.191093,0.634174,0.511092,0.205075,0.865941,0.514827,0.686491
105,0.908599,0.423243,0.81412,0.780137,0.511418,0.142541,0.128525,0.752155,0.32931,0.960237
106,0.1991,0.97737,0.770178,0.150749,0.401399,0.763259,0.964362,0.334625,0.182447,0.335154
107,0.237142,0.649911,0.496872,0.844016,0.822576,0.998989,0.841745,0.682829,0.91737,0.072392
108,0.727451,0.41299,0.903409,0.513695,0.756198,0.769166,0.725568,0.489271,0.030982,0.402871
109,0.41167,0.502482,0.112525,0.263759,0.263741,0.706806,0.251155,0.156589,0.233852,0.650668
110,0.600507,0.903373,0.836527,0.336142,0.786504,0.758841,0.847087,0.711886,0.998852,0.11364
111,0.587275,0.686581,0.861345,0.82228,0.532207,0.515397,0.55103,0.460284,0.95067,0.483517
112,0.591262,0.565887,0.372674,0.351272,0.863553,0.22249,0.436452,0.033986,0.796365,0.982377
113,0.50036,0.602316,0.318746,0.89645,0.939489,0.325211,0.829902,0.603168,0.586681,0.914871
114,0.534231,0.062043,0.755899,0.670575,0.354928,0.432939,0.806135,0.647221,0.475557,0.068528
115,0.957627,0.728231,0.822856,0.978845,0.529754,0.8793,0.854076,0.490901,0.931117,0.814275
116,0.633043,0.837601,0.89527,0.384575,0.659493,0.147816,0.503943,0.502326,0.977959,0.469355
117,0.450227,0.424255,0.507271,0.970694,0.059327,0.095729,0.594094,0.196348,0.431407,0.938163
118,0.490153,0.879536,0.951711,0.46214,0.863116,0.934089,0.659513,0.310596,0.841706,0.719945
119,0.024023,0.769359,0.217985,0.407345,0.704396,0.698432,0.108729,0.088042,0.072765,0.761371
120,0.928986,0.506324,0.921406,0.657308,0.828031,0.473612,0.099422,0.876069,0.397098,0.968483
121,0.319323,0.369383,0.506512,0.842637,0.719966,0.994296,0.158154,0.164643,0.287873,0.527412
122,0.916213,0.570427,0.602772,0.462843,0.74932,0.081732,0.324174,0.524991,0.854894,0.580531
123,0.452587,0.75899,0.224745,0.771803,0.890482,0.480155,0.262589,0.55002,0.395763,0.849908
124,0.300738,0.569811,0.739582,0.872296,0.360576,0.296588,0.202596,0.826935,0.708742,0.291237
125,0.170237,0.956609,0.563829,0.206426,0.90456,0.914682,0.400331,0.107504,0.921776,0.078443
126,0.32747,0.803892,0.702275,0.730158,0.208855,0.040747,0.567768,0.774732,0.010445,0.759892
127,0.103919,0.495031,0.428388,0.904106,0.453672,0.263972,0.157091,0.246277,0.433612,0.511792
128,0.748442,0.05081,0.353618,0.627507,0.841983,0.588938,0.892235,0.107671,0.232755,0.338142
129,0.157592,0.119464,0.301782,0.051738,0.471241,0.721495,0.255814,0.227333,0.13461,0.464895
130,0.307341,0.850044,0.467458,0.465729,0.972962,0.43707,0.430975,0.990706,0.870088,0.944727
131,0.22325,0.846021,0.679969,0.82145,0.888166,0.896973,0.588553,0.987797,0.504109,0.901666
132,0.712132,0.345665,0.510187,0.749606,0.019467,0.600447,0.813189,0.84717,0.077143,0.778968
133,0.743147,0.632413,0.41687,0.158286,0.132151,0.835084,0.958129,0.57099,0.969631,0.722123
134,0.79946,0.776435,0.551571,0.470076,0.663644,0.181922,0.493149,0.216214,0.652614,0.477538
135,0.284703,0.830462,0.98388,0.407276,0.945995,0.322489,0.991683,0.105638,0.181611,0.642029
136,0.325488,0.922531,0.916719,0.515277,0.329228,0.342811,0.328538,0.829843,0.315257,0.939109
137,0.284179,0.071005,0.327418,0.501925,0.437486,0.918901,0.955591,0.882184,0.718785,0.757417
138,0.450887,0.953144,0.255336,0.795572,0.936338,0.32279,0.666522,0.890478,0.927547,0.063356
139,0.768215,0.736255,0.929272,0.937071,0.116261,0.354945,0.532888,0.632785,0.269563,0.237351
140,0.847534,0.374829,0.609056,0.661013,0.693301,0.549986,0.657706,0.901419,0.856374,0.815572
141,0.525476,0.963536,0.215499,0.749223,0.319047,0.616226,0.674483,0.632751,0.045409,0.822634
142,0.44602,0.359684,0.717631,0.73465,0.723612,0.352793,0.821917,0.637537,0.651702,0.628014
143,0.642032,0.732793,0.052508,0.21581,0.60206,0.880693,0.91136,0.704683,0.608039,0.597462
144,0.937095,0.607814,0.992745,0.134721,0.778638,0.236404,0.308815,0.735316,0.386331,0.091519
145,0.515032,0.899973,0.661777,0.389673,0.851057,0.200074,0.091478,0.044204,0.237261,0.879775
146,0.425392,0.371415,0.101132,0.529803,0.6957,0.794184,0.602763,0.177038,0.531742,0.329557
147,0.345224,0.362355,0.933428,0.030469,0.420186,0.42093,0.578478,0.587275,0.583295,0.962852
148,0.65763,0.140496,0.460355,0.975725,0.722852,0.406715,0.23475,0.170998,0.995182,0.974217
149,0.744895,0.1137,0.772058,0.886941,0.574266,0.683581,0.993014,0.957416,0.240145,0.194368
150,0.967609,0.154766,0.085032,0.46684,0.059943,0.790258,0.941977,0.223735,0.607154,0.522745
151,0.049449,0.97058,0.552337,0.082411,0.0944,0.703128,0.581002,0.123369,0.602883,0.593437
152,0.354201,0.07786,0.590867,0.363095,0.540644,0.894807,0.921266,0.004169,0.532575,0.029931
153,0.599935,0.062453,0.906042,0.802597,0.76619,0.46052,0.511964,0.866861,0.160031,0.66828
154,0.022919,0.271437,0.390814,0.047147,0.995881,0.837341,0.059767,0.399261,0.784467,0.561348
155,0.427335,0.966861,0.403094,0.817085,0.662185,0.633646,0.321119,0.365058,0.075062,0.161944
156,0.647191,0.063317,0.473024,0.937749,0.975312,0.53649,0.554618,0.69436,0.108503,0.091938
157,0.448695,0.446546,0.274641,0.153329,0.512838,0.440503,0.503776,0.504004,0.219167,0.079213
158,0.294634,0.919766,0.895069,0.82079,0.778285,0.394808,0.618513,0.336693,0.283894,0.623456
159,0.105577,0.428073,0.35409,0.598117,0.050804,0.06346,0.562426,0.323275,0.020387,0.273308
160,0.583669,0.122336,0.91074,0.783935,0.827003,0.378056,0.007525,0.680387,0.095438,0.601278
161,0.571176,0.548888,0.729229,0.611036,0.336792,0.558437,0.235572,0.536226,0.189699,0.939447
162,0.425844,0.516892,0.321004,0.880489,0.292282,0.914862,0.935507,0.926019,0.937547,0.329214
163,0.230068,0.384118,0.769134,0.937674,0.522792,0.800032,0.139279,0.621578,0.752328,0.818901
164,0.440506,0.728753,0.731297,0.092195,0.697878,0.432701,0.310347,0.589225,0.124866,0.791939
165,0.523639,0.098695,0.026819,0.342988,0.738937,0.852872,0.90224,0.035517,0.684249,0.043255
166,0.432456,0.541642,0.26269,0.613143,0.52611,0.616674,0.440874,0.399098,0.914156,0.633378
167,0.108327,0.206516,0.930803,0.177379,0.067646,0.624073,0.291458,0.660627,0.66427,0.348601
168,0.92416,0.361799,0.589293,0.792769,0.743657,0.647346,0.671065,0.534399,0.004783,0.770674
169,0.851943,0.673923,0.612338,0.230774,0.401514,0.889894,0.478545,0.052,0.903736,0.48843
170,0.407332,0.461999,0.919581,0.486715,0.814176,0.804813,0.557456,0.181952,0.494679,0.778046
171,0.605694,0.2767,0.999859,0.972856,0.416726,0.94212,0.114543,0.456683,0.072657,0.867175
172,0.823226,0.656741,0.670487,0.457337,0.159562,0.221425,0.846958,0.551934,0.887218,0.326855
173,0.832998,0.27473,0.212747,0.763176,0.745499,0.702011,0.221024,0.732091,0.946702,0.724003
174,0.803347,0.839315,0.828936,0.273645,0.580216,0.000985,0.664396,0.29085,0.888463,0.602635
175,0.612766,0.30071,0.931522,0.275902,0.196579,0.41231,0.921418,0.171345,0.640076,0.39465
176,0.518427,0.281076,0.085636,0.142616,0.458641,0.982459,0.292601,0.94828,0.831891,0.92163
177,0.577697,0.096189,0.72731,0.879532,0.327087,0.656205,0.767822,0.118964,0.589849,0.559284
178,0.587892,0.105444,0.304399,0.668649,0.46798,0.93812,0.675186,0.261831,0.978107,0.453431
179,0.806588,0.684176,0.170784,0.152508,0.5532,0.230788,0.259368,0.380659,0.545866,0.65273
180,0.51639,0.838251,0.739517,0.712598,0.399562,0.617485,0.476343,0.11551,0.082793,0.611799
181,0.697363,0.850339,0.813955,0.674464,0.839218,0.604982,0.437403,0.988988,0.52301,0.916426
182,0.865587,0.009968,0.620434,0.62787,0.20043,0.013857,0.552606,0.929761,0.233753,0.991683
183,0.949165,0.567209,0.355863,0.746429,0.030146,0.048005,0.339148,0.237646,0.458718,0.187827
184,0.212727,0.196585,0.497509,0.449533,0.946189,0.552723,0.54245,0.142735,0.449543,0.730115
185,0.208644,0.098773,0.783953,0.200847,0.029646,0.899951,0.983107,0.669097,0.275247,0.103322
186,0.669462,0.59947,0.123739,0.917343,0.234936,0.145927,0.226252,0.181001,0.425835,0.39899
187,0.412314,0.655627,0.211281,0.623211,0.920011,0.895436,0.778144,0.835547,0.971484,0.412571
188,0.85393,0.155342,0.089808,0.773853,0.971864,0.473304,0.871956,0.732582,0.990598,0.50545
189,0.767831,0.202874,0.15743,0.942783,0.651795,0.602265,0.451547,0.609165,0.06346,0.071291
190,0.654428,0.600228,0.430567,0.109367,0.192818,0.12396,0.569607,0.082101,0.954916,0.288279
191,0.925471,0.731275,0.046672,0.709721,0.618182,0.438756,0.918463,0.745587,0.339653,0.379507
192,0.395122,0.800418,0.689482,0.231958,0.272023,0.706084,0.58977,0.745115,0.780076,0.985627
193,0.925796,0.076344,0.348224,0.806518,0.089595,0.29487,0.441873,0.479127,0.111074,0.486187
194,0.266601,0.26667,0.559917,0.174026,0.704395,0.604031,0.926652,0.877991,0.568689,0.51517
195,0.703244,0.648945,0.047365,0.781274,0.763985,0.015697,0.4088,0.918779,0.852509,0.896055
196,0.807757,0.164961,0.880948,0.201652,0.751226,0.147407,0.968715,0.860729,0.524479,0.923702
197,0.764864,0.660972,0.22283,0.277884,0.652735,0.554477,0.663484,0.881688,0.969219,0.165193
198,0.893909,0.83428,0.457038,0.78775,0.920292,0.602339,0.065089,0.817248,0.996593,0.781147
199,0.5906,0.834227,0.715999,0.237466,0.320016,0.485638,0.797539,0.134683,0.772679,0.670621
200,0.492878,0.123764,0.433817,0.975123,0.918611,0.746099,0.563464,0.46144,0.225992,0.627967
201,0.636628,0.90772,0.395517,0.559179,0.795359,0.0593,0.977564,0.59623,0.074899,0.459173
202,0.571621,0.548319,0.952829,0.636541,0.631064,0.812341,0.569764,0.431507,0.023183,0.906623
203,0.354714,0.277802,0.951636,0.497021,0.183306,0.601717,0.138026,0.860433,0.677234,0.796325
204,0.303596,0.056657,0.562702,0.96154,0.764916,0.802299,0.295023,0.174365,0.955516,0.431438
205,0.144354,0.517574,0.886791,0.54547,0.46139,0.362754,0.455798,0.886357,0.932519,0.982979
206,0.144104,0.950955,0.37032,0.975245,0.829814,0.843193,0.25506,0.694263,0.634958,0.155966
207,0.630789,0.550177,0.943879,0.109309,0.202224,0.557649,0.373638,0.940407,0.027241,0.552578
208,0.239937,0.813339,0.667098,0.940503,0.892086,0.418853,0.897401,0.533751,0.286494,0.34059
209,0.862712,0.667814,0.577229,0.182476,0.887035,0.232124,0.327649,0.381831,0.712629,0.25689
210,0.436054,0.423093,0.652013,0.787612,0.341636,0.736732,0.028176,0.681604,0.42186,0.585794
211,0.267019,0.413492,0.132759,0.164122,0.830444,0.337547,0.712482,0.157495,0.893858,0.762288
212,0.285377,0.263016,0.857779,0.734643,0.141853,0.093696,0.471132,0.656613,0.479661,0.637577
213,0.854441,0.283084,0.407883,0.101159,0.444647,0.851898,0.805652,0.108957,0.574048,0.41824
214,0.177928,0.35869,0.500384,0.737679,0.708006,0.695067,0.433187,0.845671,0.567049,0.549713
215,0.460904,0.079803,0.505345,0.596403,0.651686,0.446813,0.069634,0.791444,0.68154,0.122411
216,0.768895,0.296224,0.927325,0.896705,0.680174,0.259122,0.300942,0.38793,0.595128,0.086966
217,0.394667,0.026479,0.575061,0.766584,0.439028,0.28464,0.695221,0.639395,0.386043,0.585083
218,0.337572,0.888486,0.436535,0.206025,0.762143,0.083733,0.942598,0.743174,0.040915,0.032634
219,0.826734,0.074623,0.750714,0.136535,0.62081,0.527371,0.612894,0.364477,0.573617,0.663163
220,0.593361,0.701901,0.093602,0.199229,0.566768,0.799407,0.57282,0.163944,0.767221,0.94926
221,0.915508,0.56246,0.413446,0.201237,0.771269,0.260765,0.734058,0.124169,0.22521,0.180236
222,0.891826,0.970125,0.777668,0.235217,0.288276,0.854309,0.583172,0.169582,0.694911,0.23719
223,0.781383,0.996134,0.972063,0.615213,0.846292,0.982843,0.831351,0.303142,0.037024,0.804636
224,0.962923,0.255459,0.932413,0.838764,0.547468,0.628659,0.740735,0.695697,0.171007,0.495787
225,0.132578,0.281148,0.162485,0.031207,0.601032,0.419709,0.517856,0.957911,0.191691,0.171533
226,0.028965,0.354325,0.540874,0.644283,0.730481,0.605053,0.255623,0.894755,0.73505,0.136395
227,0.51905,0.640405,0.950554,0.210482,0.716877,0.570508,0.585234,0.576076,0.448748,0.365431
228,0.443599,0.338501,0.769584,0.784515,0.465428,0.835107,0.480571,0.195915,0.560237,0.360766
229,0.304557,0.876252,0.480626,0.392251,0.917624,0.452835,0.045306,0.696917,0.764726,0.907862
230,0.689067,0.351227,0.892257,0.343241,0.685153,0.784455,0.27901,0.638043,0.253116,0.948274
231,0.633774,0.296568,0.938451,0.3394,0.722088,0.816126,0.832354,0.229177,0.266799,0.44077
232,0.42335,0.076729,0.374972,0.316497,0.760965,0.728623,0.848979,0.836732,0.833657,0.177426
233,0.524451,0.749971,0.619041,0.595976,0.697977,0.785748,0.981037,0.974598,0.422665,0.076728
234,0.539232,0.056226,0.615094,0.196799,0.949876,0.424914,0.710841,0.176898,0.805118,0.409949
235,0.965574,0.023699,0.315844,0.878571,0.947507,0.310658,0.017788,0.742874,0.252032,0.765197
236,0.067963,0.010937,0.229637,0.56484,0.795663,0.085597,0.706059,0.201494,0.400943,0.835273
237,0.26435,0.277852,0.154776,0.469698,0.799245,0.628527,0.622817,0.840881,0.631049,0.684695
238,0.013811,0.43302,0.47746,0.618949,0.519451,0.771616,0.492896,0.171383,0.996859,0.983702
239,0.960202,0.07789,0.604253,0.88354,0.268352,0.108721,0.458675,0.1703,0.86532,0.752693
240,0.066347,0.725229,0.000564,0.626584,0.467428,0.773812,0.809088,0.299072,0.711734,0.974047
241,0.989203,0.832455,0.143051,0.570504,0.846314,0.94971,0.642318,0.256466,0.623976,0.447703
242,0.240561,0.180001,0.486726,0.314997,0.903613,0.592777,0.111398,0.694507,0.370589,0.189152
243,0.409686,0.562883,0.188716,0.678753,0.235175,0.691221,0.798218,0.340117,0.629953,0.315136
244,0.124511,0.899656,0.1588,0.861132,0.85499,0.991723,0.500642,0.604592,0.86129,0.688676
245,0.116052,0.439877,0.011594,0.174949,0.529416,0.912934,0.139886,0.189056,0.282591,0.530978
246,0.019852,0.584595,0.865996,0.518109,0.915193,0.240069,0.230577,0.352092,0.728894,0.58998
247,0.096761,0.407998,0.439212,0.711808,0.544489,0.873596,0.276253,0.680303,0.928815,0.696535
248,0.892104,0.626777,0.790563,0.817983,0.689302,0.542215,0.659825,0.616913,0.171087,0.918278
249,0.850567,0.90634,0.819136,0.596949,0.973337,0.853434,0.445896,0.312039,0.423059,0.089469
250,0.623909,0.724328,0.443582,0.279832,0.606804,0.292397,0.379754,0.936858,0.618972,0.637677
251,0.503848,0.686243,0.66799,0.430322,0.576174,0.776204,0.136248,0.67481,0.242105,0.880469
252,0.676774,0.524071,0.486237,0.371202,0.711517,0.97506,0.463992,0.386635,0.565573,0.754604
253,0.887172,0.029025,0.969458,0.450104,0.717651,0.284625,0.194964,0.56893,0.152677,0.656818
254,0.406175,0.684788,0.229025,0.025983,0.153875,0.506667,0.163844,0.408098,0.325447,0.050355
255,0.459862,0.026659,0.954931,0.077027,0.237554,0.973442,0.296959,0.257528,0.00184,0.97762
256,0.363005,0.142391,0.418503,0.196604,0.611749,0.64691,0.138283,0.764142,0.924424,0.689036
257,0.02766,0.763024,0.696966,0.477282,0.331411,0.424759,0.600031,0.48525,0.539551,0.850971
258,0.929697,0.197424,0.749141,0.709065,0.247416,0.968519,0.404675,0.513802,0.262825,0.36679
259,0.904961,0.918628,0.339241,0.998991,0.105267,0.23824,0.395177,0.205122,0.288499,0.518907
260,0.461108,0.723349,0.867328,0.403907,0.930609,0.916389,0.206371,0.401697,0.315977,0.739326
261,0.427899,0.436249,0.531878,0.52098,0.835344,0.18343,0.538351,0.845513,0.751245,0.955906
262,0.455616,0.476554,0.410654,0.19419,0.545083,0.82058,0.605549,0.712435,0.074785,0.020154
263,0.789067,0.807136,0.09728,0.23264,0.125234,0.109449,0.543248,0.789724,0.562446,0.558747
264,0.649442,0.794801,0.367142,0.250107,0.123017,0.759134,0.249748,0.339716,0.703738,0.186213
265,0.476212,0.054829,0.455506,0.200873,0.989246,0.20007,0.455848,0.478586,0.82794,0.554148
266,0.055647,0.984072,0.621399,0.295287,0.598284,0.790424,0.249039,0.220717,0.584263,0.32167
267,0.149467,0.891336,0.224081,0.276215,0.646035,0.829112,0.98238,0.015348,0.36488,0.717863
